ballot_ID,Precinct,Ward,WardPrecinct,invalid,rank1,rank10,rank11,rank12,rank13,rank14,rank15,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
"000301-00-00070000555624, 1",1,3,3-1,False,Burhan Azeem,Denise Simmons,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Adriane Musgrave,Sukia Akiba,Quinton Zondervan,Risa Mednick,Timothy Toomey
"000301-00-00070000558561, 1",1,3,3-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,,,,,,,
"000301-00-00070000595406, 1",1,3,3-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Denise Simmons,Adriane Musgrave,Risa Mednick,Alanna Mallon,Marc McGovern,
"000301-00-00070000632201, 1",1,3,3-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Charles Franklin,Adriane Musgrave,Denise Simmons,,
"000301-00-00070000644548, 1",1,3,3-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Quinton Zondervan,Adriane Musgrave,Denise Simmons,Marc McGovern,
"000301-00-00070000758459, 1",1,3,3-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Alanna Mallon,Adriane Musgrave,Risa Mednick,Sumbul Siddiqui,Denise Simmons,Marc McGovern,Timothy Toomey
"000301-00-00070000760552, 1",1,3,3-1,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Adriane Musgrave,Jivan Sobrinho-Wheeler,Risa Mednick,Alanna Mallon,Marc McGovern,,
"000301-00-00070000818300, 1",1,3,3-1,False,Burhan Azeem,Craig Kelley,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Denise Simmons,Timothy Toomey,Adriane Musgrave,Risa Mednick,Marc McGovern
"000301-00-00070000842431, 1",1,3,3-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Marc McGovern,Alanna Mallon,,,,
"000402-00-00120000060846, 1",2,4,4-2,False,Burhan Azeem,,,,,,,Charles Franklin,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Ben Simon,Dennis Carlone,Quinton Zondervan,,
"000402-00-00120000191111, 1",2,4,4-2,False,Burhan Azeem,,,,,,,Charles Franklin,Jivan Sobrinho-Wheeler,Adriane Musgrave,Jeffery McNary,Craig Kelley,Alanna Mallon,Sumbul Siddiqui,
"000402-00-00120000368253, 1",2,4,4-2,False,Burhan Azeem,Patricia Nolan,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Marc McGovern,Dennis Carlone,Quinton Zondervan,Ben Simon,Risa Mednick,Adriane Musgrave
"000402-00-00120000513614, 1",2,4,4-2,False,Burhan Azeem,Derek Kopon,,,,,,Charles Franklin,Jivan Sobrinho-Wheeler,Marc McGovern,Denise Simmons,Sumbul Siddiqui,Adriane Musgrave,Craig Kelley,Quinton Zondervan
"000402-00-00120000775684, 1",2,4,4-2,False,Burhan Azeem,Quinton Zondervan,Charles Franklin,Patricia Nolan,Dennis Carlone,Craig Kelley,Jeffery McNary,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Marc McGovern,Risa Mednick,Timothy Toomey,Denise Simmons,Adriane Musgrave
"000402-00-00120000778477, 1",2,4,4-2,False,Burhan Azeem,Marc McGovern,Adriane Musgrave,Sukia Akiba,Derek Kopon,Denise Simmons,Timothy Toomey,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Dennis Carlone,Charles Franklin,Risa Mednick,Patricia Nolan,Quinton Zondervan
"000402-00-00120000794553, 1",2,4,4-2,False,Burhan Azeem,,,,,,,Adriane Musgrave,Jivan Sobrinho-Wheeler,Denise Simmons,Marc McGovern,Sumbul Siddiqui,Timothy Toomey,Alanna Mallon,Risa Mednick
"000402-00-00120000844907, 1",2,4,4-2,False,Burhan Azeem,Quinton Zondervan,Dennis Carlone,,,,,Jivan Sobrinho-Wheeler,Alanna Mallon,Sumbul Siddiqui,Risa Mednick,Adriane Musgrave,Denise Simmons,Charles Franklin,Marc McGovern
"000402-00-00470000543754, 1",2,4,4-2,False,Burhan Azeem,,,,,,,Adriane Musgrave,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Risa Mednick,,,,
"000403-00-00130000126213, 1",3,4,4-3,False,Burhan Azeem,Patricia Nolan,John Pitkin,Ben Simon,Timothy Toomey,Quinton Zondervan,Dennis Carlone,Charles Franklin,Sukia Akiba,Denise Simmons,Jivan Sobrinho-Wheeler,Nicola Williams,Sumbul Siddiqui,Adriane Musgrave,Alanna Mallon
"000501-00-00140000009728, 1",1,5,5-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Ben Simon,Timothy Toomey,Risa Mednick
"000501-00-00140000034499, 1",1,5,5-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Gregg Moree
"000501-00-00140000105118, 1",1,5,5-1,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000501-00-00140000153021, 1",1,5,5-1,False,Burhan Azeem,Gregg Moree,Charles Franklin,Jeffery McNary,Nicola Williams,Sukia Akiba,Ilan Levy,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Adriane Musgrave,Alanna Mallon,Timothy Toomey,Denise Simmons,Marc McGovern,Risa Mednick
"000501-00-00140000196942, 1",1,5,5-1,False,Burhan Azeem,,,,,,,Risa Mednick,Adriane Musgrave,Jivan Sobrinho-Wheeler,Alanna Mallon,Marc McGovern,Sumbul Siddiqui,Denise Simmons,Timothy Toomey
"000501-00-00140000424097, 1",1,5,5-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Alanna Mallon,Marc McGovern,Risa Mednick,Adriane Musgrave,Sumbul Siddiqui,Denise Simmons,Timothy Toomey
"000501-00-00140000478223, 1",1,5,5-1,False,Burhan Azeem,Dennis Carlone,Patricia Nolan,Craig Kelley,Ben Simon,Quinton Zondervan,Sumbul Siddiqui,Sukia Akiba,Jeffery McNary,Derek Kopon,Gregg Moree,Jivan Sobrinho-Wheeler,Adriane Musgrave,John Pitkin,Risa Mednick
"000501-00-00140000707234, 1",1,5,5-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Charles Franklin,Quinton Zondervan,,,,,
"000501-00-00140000850122, 1",1,5,5-1,False,Burhan Azeem,Alanna Mallon,Timothy Toomey,,,,,Adriane Musgrave,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Risa Mednick,Craig Kelley,Patricia Nolan,Marc McGovern,Denise Simmons
"000501-00-00140000970886, 1",1,5,5-1,False,Burhan Azeem,,,,,,,Risa Mednick,Sumbul Siddiqui,Denise Simmons,Jivan Sobrinho-Wheeler,Marc McGovern,Alanna Mallon,Adriane Musgrave,Timothy Toomey
"000501-00-00140000986236, 1",1,5,5-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Denise Simmons,Risa Mednick,Adriane Musgrave,Alanna Mallon,Marc McGovern,Timothy Toomey
"000902-00-00270000507527, 1",2,9,9-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Marc McGovern,Alanna Mallon,Adriane Musgrave,Denise Simmons,Sumbul Siddiqui,,
"000902-00-00270000836162, 1",2,9,9-2,False,Burhan Azeem,Patricia Nolan,Craig Kelley,Marc McGovern,Denise Simmons,Ben Simon,Timothy Toomey,Sumbul Siddiqui,Nicola Williams,Jivan Sobrinho-Wheeler,Alanna Mallon,Quinton Zondervan,Dennis Carlone,Charles Franklin,Risa Mednick
"000902-00-09220000315993, 1",2,9,9-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Quinton Zondervan,Nicola Williams,John Pitkin,Derek Kopon,Ben Simon
"000202-00-00050000010670, 1",2,2,2-2,False,Burhan Azeem,Quinton Zondervan,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Gregg Moree
"000202-00-00050000016856, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,,,,,
"000202-00-00050000083686, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Adriane Musgrave,Sumbul Siddiqui,Denise Simmons,Jivan Sobrinho-Wheeler,Timothy Toomey,Alanna Mallon,Marc McGovern,
"000202-00-00050000131388, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jeffery McNary,Ben Simon,Jivan Sobrinho-Wheeler,Denise Simmons,Risa Mednick,Sumbul Siddiqui,Alanna Mallon,
"000202-00-00050000148769, 1",2,2,2-2,False,Burhan Azeem,Marc McGovern,Timothy Toomey,Denise Simmons,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Risa Mednick,Adriane Musgrave,Patricia Nolan,Nicola Williams,Quinton Zondervan
"000202-00-00050000195657, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Quinton Zondervan,,,,,
"000202-00-00050000213789, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000202-00-00050000293556, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Denise Simmons,Jivan Sobrinho-Wheeler,,,,,,
"000202-00-00050000299443, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Timothy Toomey,,,,,
"000202-00-00050000305768, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Denise Simmons,Jivan Sobrinho-Wheeler,Alanna Mallon,Marc McGovern,Adriane Musgrave,Timothy Toomey,Risa Mednick
"000202-00-00050000341928, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,,,,,,
"000202-00-00050000402986, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Adriane Musgrave,Marc McGovern,Denise Simmons,Risa Mednick,Timothy Toomey
"000202-00-00050000424436, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,,,,,
"000202-00-00050000430307, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Denise Simmons,Adriane Musgrave,Timothy Toomey,Marc McGovern,Risa Mednick
"000202-00-00050000478055, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000202-00-00050000480828, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000202-00-00050000513733, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Quinton Zondervan,Nicola Williams,Marc McGovern,,
"000202-00-00050000522438, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000202-00-00050000560327, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,,,,,,,
"000202-00-00050000564944, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000202-00-00050000604605, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000202-00-00050000642355, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Quinton Zondervan,Marc McGovern,Nicola Williams,Patricia Nolan,Adriane Musgrave,Derek Kopon,Denise Simmons
"000202-00-00050000743820, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000202-00-00050000793012, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Risa Mednick,Adriane Musgrave,Jivan Sobrinho-Wheeler,Alanna Mallon,Marc McGovern,Sumbul Siddiqui,Denise Simmons,Timothy Toomey
"000202-00-00050000889352, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,,,,,
"000202-00-00050000910165, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Marc McGovern,Alanna Mallon,Risa Mednick,Sumbul Siddiqui,,,
"000202-00-00050000914575, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000202-00-00050000920271, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000202-00-00050000922569, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Alanna Mallon,Sumbul Siddiqui,,,,,
"000202-00-00050000940452, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000202-00-00050000946143, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000202-00-00050000956739, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Adriane Musgrave,Risa Mednick,Denise Simmons,Marc McGovern,Timothy Toomey
"000202-00-00050000975178, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Adriane Musgrave,Marc McGovern,Denise Simmons,Alanna Mallon,Timothy Toomey,Risa Mednick
"000202-00-00050000976915, 1",2,2,2-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,,,,,
"000202-00-00400000660157, 1",2,2,2-2,False,Burhan Azeem,Risa Mednick,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Quinton Zondervan,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey
"000203-00-00060000037137, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Adriane Musgrave,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Denise Simmons,Timothy Toomey,Risa Mednick
"000203-00-00060000048465, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000203-00-00060000128231, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Denise Simmons,Adriane Musgrave,Marc McGovern,Alanna Mallon,,
"000203-00-00060000162580, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Adriane Musgrave,Denise Simmons,Timothy Toomey,Marc McGovern,
"000203-00-00060000174854, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Quinton Zondervan,Marc McGovern,Sukia Akiba,,,
"000203-00-00060000221341, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000203-00-00060000237417, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Risa Mednick,Ilan Levy,Timothy Toomey,Marc McGovern,Denise Simmons,Adriane Musgrave
"000203-00-00060000301747, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000203-00-00060000421345, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000203-00-00060000422557, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Marc McGovern,Risa Mednick,,,
"000203-00-00060000432730, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sukia Akiba,Jivan Sobrinho-Wheeler,Risa Mednick,,,,,
"000203-00-00060000463471, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000203-00-00060000475122, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Risa Mednick,Jivan Sobrinho-Wheeler,Alanna Mallon,Marc McGovern,Timothy Toomey,Denise Simmons,
"000203-00-00060000584322, 1",3,2,2-3,False,Burhan Azeem,Charles Franklin,Sukia Akiba,Craig Kelley,Nicola Williams,Dennis Carlone,Ilan Levy,Adriane Musgrave,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Marc McGovern,Risa Mednick,Denise Simmons,Timothy Toomey
"000203-00-00060000642368, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Adriane Musgrave,Risa Mednick,Marc McGovern,Denise Simmons,Timothy Toomey
"000203-00-00060000717815, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Adriane Musgrave,Marc McGovern,,,
"000203-00-00060000735548, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000203-00-00060000797339, 1",3,2,2-3,False,Burhan Azeem,Charles Franklin,Craig Kelley,Patricia Nolan,,,,Jivan Sobrinho-Wheeler,Alanna Mallon,Sumbul Siddiqui,Adriane Musgrave,Marc McGovern,Denise Simmons,Timothy Toomey,Risa Mednick
"000203-00-00060000820347, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Timothy Toomey,Quinton Zondervan,Marc McGovern,Alanna Mallon,Craig Kelley,Dennis Carlone
"000203-00-00060000889361, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000203-00-00060000902108, 1",3,2,2-3,False,Burhan Azeem,Alanna Mallon,Marc McGovern,Craig Kelley,Patricia Nolan,Denise Simmons,Jeffery McNary,Jivan Sobrinho-Wheeler,Ben Simon,Quinton Zondervan,Dennis Carlone,Nicola Williams,Sumbul Siddiqui,Charles Franklin,Adriane Musgrave
"000203-00-00060000948757, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000203-00-00060000950792, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,,
"000203-00-00060000971416, 1",3,2,2-3,False,Burhan Azeem,,,,,,,Adriane Musgrave,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Marc McGovern,Alanna Mallon,Timothy Toomey,Quinton Zondervan,
"000603-00-00190000078182, 1",3,6,6-3,False,Burhan Azeem,,,,,,,Charles Franklin,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Adriane Musgrave,Marc McGovern,Dennis Carlone,
"000603-00-00190000259713, 1",3,6,6-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,,,,,
"000603-00-00190000269803, 1",3,6,6-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,Charles Franklin,Patricia Nolan,Dennis Carlone,Derek Kopon,
"000603-00-00190000448990, 1",3,6,6-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Timothy Toomey,Denise Simmons,Marc McGovern,,,
"000603-00-00190000729876, 1",3,6,6-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Adriane Musgrave,Sumbul Siddiqui,Denise Simmons,Marc McGovern,Alanna Mallon,Risa Mednick,Timothy Toomey
"000603-00-00190000752174, 1",3,6,6-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Adriane Musgrave,Risa Mednick,Gregg Moree,Marc McGovern,Sumbul Siddiqui,,
"000603-00-00190000869024, 1",3,6,6-3,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Denise Simmons,,,,
"001002-00-00300000392701, 1",2,10,10-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Denise Simmons,Marc McGovern,Alanna Mallon,Timothy Toomey,Sumbul Siddiqui,,
"001002-00-00300000433227, 1",2,10,10-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,,,,,,,
"001002-00-00300000655613, 1",2,10,10-2,False,Burhan Azeem,,,,,,,Charles Franklin,John Pitkin,Patricia Nolan,Jivan Sobrinho-Wheeler,Derek Kopon,Craig Kelley,Sukia Akiba,
"001002-00-00300000927929, 1",2,10,10-2,False,Burhan Azeem,,,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Alanna Mallon,Adriane Musgrave,Quinton Zondervan,Marc McGovern,Dennis Carlone,
"001002-00-10220000190815, 1",2,10,10-2,False,Burhan Azeem,Timothy Toomey,Nicola Williams,Quinton Zondervan,Charles Franklin,Craig Kelley,Patricia Nolan,Jivan Sobrinho-Wheeler,Adriane Musgrave,Marc McGovern,Alanna Mallon,Sumbul Siddiqui,Risa Mednick,Ben Simon,Denise Simmons
"001003-00-00310000046486, 1",3,10,10-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"001003-00-00310000117222, 1",3,10,10-3,False,Burhan Azeem,,,,,,,Sukia Akiba,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Jeffery McNary,Denise Simmons,Risa Mednick,Marc McGovern,Charles Franklin
"001003-00-00310000173662, 1",3,10,10-3,False,Burhan Azeem,,,,,,,Nicola Williams,Jeffery McNary,Jivan Sobrinho-Wheeler,,,,,
"001003-00-00310000692147, 1",3,10,10-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000502-00-00150000238518, 1",2,5,5-2,False,Burhan Azeem,Craig Kelley,,,,,,Jivan Sobrinho-Wheeler,Quinton Zondervan,Adriane Musgrave,Alanna Mallon,Marc McGovern,Timothy Toomey,Sumbul Siddiqui,Charles Franklin
"000502-00-00150000595671, 1",2,5,5-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,Timothy Toomey,Risa Mednick
"000502-00-00150000676799, 1",2,5,5-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Nicola Williams,Sumbul Siddiqui,Adriane Musgrave,,,,
"000803-00-00250000291675, 1",3,8,8-3,False,Burhan Azeem,,,,,,,Sukia Akiba,Jivan Sobrinho-Wheeler,,,,,,
"000803-00-00250000360337, 1",3,8,8-3,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Quinton Zondervan,Alanna Mallon,Marc McGovern,Dennis Carlone,Risa Mednick,Nicola Williams,Sumbul Siddiqui
"001001-00-00290000100265, 1",1,10,10-1,False,Burhan Azeem,Timothy Toomey,John Pitkin,Marc McGovern,,,,Jivan Sobrinho-Wheeler,Quinton Zondervan,Risa Mednick,Sumbul Siddiqui,Adriane Musgrave,Denise Simmons,Alanna Mallon,Patricia Nolan
"001001-00-00290000693342, 1",1,10,10-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Denise Simmons,Quinton Zondervan,Adriane Musgrave,Marc McGovern,
"001001-00-10120000007385, 1",1,10,10-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Alanna Mallon,Adriane Musgrave,Sumbul Siddiqui,Denise Simmons,Marc McGovern,,
"001001-00-10120000065721, 1",1,10,10-1,False,Burhan Azeem,,,,,,,Sukia Akiba,Jivan Sobrinho-Wheeler,,,,,,
"001001-00-10120000296813, 1",1,10,10-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,,,,,
"001001-00-10120000384257, 1",1,10,10-1,False,Burhan Azeem,Quinton Zondervan,Craig Kelley,,,,,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Denise Simmons,Timothy Toomey,Adriane Musgrave,Alanna Mallon,Marc McGovern,Risa Mednick
"001001-00-10120000810828, 1",1,10,10-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Alanna Mallon,Quinton Zondervan,Sumbul Siddiqui,Adriane Musgrave,Gregg Moree,Denise Simmons,
"000101-00-00010000802184, 1",1,1,1-1,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Alanna Mallon,Adriane Musgrave,Denise Simmons,Sumbul Siddiqui,Timothy Toomey,Marc McGovern,Risa Mednick
"000802-00-00240000215938, 1",2,8,8-2,False,Burhan Azeem,Ilan Levy,Risa Mednick,Adriane Musgrave,Patricia Nolan,,,Sukia Akiba,Sumbul Siddiqui,Denise Simmons,Jivan Sobrinho-Wheeler,Nicola Williams,Derek Kopon,Craig Kelley,Alanna Mallon
"000802-00-00240000810985, 1",2,8,8-2,False,Burhan Azeem,,,,,,,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Alanna Mallon,Marc McGovern,Adriane Musgrave,Denise Simmons,,
"001102-00-00330000016388, 1",2,11,11-2,False,Burhan Azeem,Derek Kopon,Craig Kelley,Marc McGovern,Timothy Toomey,Patricia Nolan,Sukia Akiba,Jivan Sobrinho-Wheeler,Ben Simon,Dennis Carlone,Alanna Mallon,Sumbul Siddiqui,Denise Simmons,Quinton Zondervan,Jeffery McNary
