id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,transfers13,total_votes13,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
85792,"Paul Stirton","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002767,S13002767,"East Berwickshire",1,0,Excluded,4,296,3.8342,299.8342,1,300.8342,54.4036,355.2378,-355.2378,0,0,0,0,0,0,0,,,,,,,,,,,9029,4287,4238,49,1060,3,8
5517,"Kenryck Lloyd-Jones","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002768,S13002768,"Kelso and District",1,0,Excluded,4,69,12.70478,81.70478,0.0864,81.79118,0.48246,82.27364,-82.27364,0,0,0,0,0,,,,,,,,,,,,,8499,3990,3920,70,981,3,7
20077,"Simon Mountford","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002768,S13002768,"Kelso and District",1,1,Elected,7,904,22.83644,926.83644,5.39973,932.23617,0.00999,932.24616,4.81301,937.05917,36.72802,973.78719,137.5057,1111.29,,,,,,,,,,,,,8499,3990,3920,70,981,3,7
20078,"Tom Weatherston","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002768,S13002768,"Kelso and District",1,1,Elected,2,942,45.67288,987.67288,-6.67288,981,0,981,0,981,0,981,0,981,,,,,,,,,,,,,8499,3990,3920,70,981,3,7
21826,"Euan Robson","Liberal Democrats",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002768,S13002768,"Kelso and District",1,1,Elected,1,1169,-188,981,0,981,0,981,0,981,0,981,0,981,,,,,,,,,,,,,8499,3990,3920,70,981,3,7
85829,"Wilson George","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002768,S13002768,"Kelso and District",1,0,Excluded,5,301,30.23416,331.23416,0.13608,331.37024,4.32272,335.69296,56.57987,392.27283,-392.27283,0,0,0,,,,,,,,,,,,,8499,3990,3920,70,981,3,7
85830,"Shelagh King","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002768,S13002768,"Kelso and District",1,0,Excluded,6,518,42.93894,560.93894,0.14904,561.08798,3.49596,564.58394,10.57987,575.16381,161.05882,736.22263,-736.22263,0,,,,,,,,,,,,,8499,3990,3920,70,981,3,7
85831,"Sunny Smith","Vanguard Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002768,S13002768,"Kelso and District",1,0,Excluded,3,17,2.25148,19.25148,0.04806,19.29954,-19.29954,0,0,0,0,0,0,0,,,,,,,,,,,,,8499,3990,3920,70,981,3,7
6592,"John PatonDay","Scottish National Party (SNP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002765,S13002765,"Leaderdale and Melrose",1,1,Elected,6,918,85.44008,1003.44008,0.963,1004.40308,1.81114,1006.21422,104.98571,1111.19993,68.92,1180.12,,,,,,,,,,,,,,,9107,4690,4650,40,1163,3,7
21686,"Michael Needham","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002765,S13002765,"Leaderdale and Melrose",1,0,Excluded,4,199,28.66028,227.66028,1.78421,229.44449,1.93748,231.38197,-231.38197,0,0,0,,,,,,,,,,,,,,,9107,4690,4650,40,1163,3,7
21789,"David Parker",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002765,S13002765,"Leaderdale and Melrose",1,1,Elected,1,1594,-431,1163,0,1163,0,1163,0,1163,0,1163,,,,,,,,,,,,,,,9107,4690,4650,40,1163,3,7
73221,"Jenny Linehan","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002765,S13002765,"Leaderdale and Melrose",1,1,Elected,2,1133,108.42238,1241.42,-78.42238,1163,0,1163,0,1163,0,1163,,,,,,,,,,,,,,,9107,4690,4650,40,1163,3,7
85821,"Simon Johnson","Liberal Democrats",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002765,S13002765,"Leaderdale and Melrose",1,0,"Not elected",,589,97.87756,686.87756,31.85091,718.72847,5.68421,724.41268,67.35153,791.76421,114.17992,905.94413,,,,,,,,,,,,,,,9107,4690,4650,40,1163,3,7
85823,"Michael Scott","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002765,S13002765,"Leaderdale and Melrose",1,0,Excluded,5,207,33.25674,240.25674,6.78331,247.04005,3.14407,250.18412,34.07343,284.25755,-284.25755,0,,,,,,,,,,,,,,,9107,4690,4650,40,1163,3,7
85824,"Chris Stefanek","Vanguard Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002765,S13002765,"Leaderdale and Melrose",1,0,Excluded,3,10,4.59646,14.59646,2.23155,16.82801,-16.82801,0,0,0,0,0,,,,,,,,,,,,,,,9107,4690,4650,40,1163,3,7
7311,"Jesse Rae",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002769,S13002769,"Jedburgh and District",1,0,Excluded,3,102,4.47741,106.47741,4.19467,110.67208,-110.67208,0,0,0,0,0,0,0,,,,,,,,,,,,,7212,3560,3507,53,877,3,7
19827,"Scott Hamilton","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002769,S13002769,"Jedburgh and District",1,1,Elected,1,1089,-212,877,0,877,0,877,0,877,0,877,0,877,,,,,,,,,,,,,7212,3560,3507,53,877,3,7
20101,"Charles Strang","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002769,S13002769,"Jedburgh and District",1,0,Excluded,4,250,4.47741,254.47741,7,261.47741,12.38934,273.86675,-273.86675,0,0,0,0,0,,,,,,,,,,,,,7212,3560,3507,53,877,3,7
20263,"Sandy Scott","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002769,S13002769,"Jedburgh and District",1,1,Elected,7,675,148.53321,823.53321,4.36269,827.8959,12.53071,840.42661,17.97335,858.39996,2.41094,860.8109,216.15429,1076.97,,,,,,,,,,,,,7212,3560,3507,53,877,3,7
85832,"John Bathgate",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002769,S13002769,"Jedburgh and District",1,0,Excluded,6,529,29.00583,558.00583,6.77868,564.78451,50.16802,614.95253,91.36269,706.31522,20.65296,726.96818,-726.96818,0,,,,,,,,,,,,,7212,3560,3507,53,877,3,7
85833,"Pam Brown","Scottish National Party (SNP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002769,S13002769,"Jedburgh and District",1,1,Elected,5,809,5.25609,814.25609,15.19467,829.45076,11,840.45076,90,930.45076,-53.45076,877,0,877,,,,,,,,,,,,,7212,3560,3507,53,877,3,7
85834,"Yvonne Ridley","Alba Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002769,S13002769,"Jedburgh and District",1,0,Excluded,2,53,2.53071,55.53071,-55.53071,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,7212,3560,3507,53,877,3,7
19829,"Euan Jardine","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,1,Elected,1,1205,0,1205,-293,912,0,912,0,912,0,912,0,912,0,912,,,,,,,,,,,11639,4600,4557,43,912,4,9
21144,"Fay Sinclair","Scottish National Party (SNP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,1,Elected,1,1637,-725,912,0,912,0,912,0,912,0,912,0,912,0,912,,,,,,,,,,,11639,4600,4557,43,912,4,9
21734,"Harry Scott",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,0,Excluded,6,246,26.5728,272.5728,42.06495,314.63775,4.12891,318.76666,2.4863,321.25296,77.38058,398.63354,-398.63354,0,0,0,,,,,,,,,,,11639,4600,4557,43,912,4,9
21736,"Bill White",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,0,Excluded,7,315,49.60256,364.60256,51.30465,415.90721,0.24315,416.15036,10.45755,426.60791,82.35453,508.96244,197.31618,706.27862,-706.27862,0,,,,,,,,,,,11639,4600,4557,43,912,4,9
74405,"Michael Banks","Vanguard Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,0,Excluded,4,36,7.52896,43.52896,4.3767,47.90566,1.92918,49.83484,-49.83484,0,0,0,0,0,0,0,,,,,,,,,,,11639,4600,4557,43,912,4,9
85811,"James D W Clark","Scottish Eco-Federalist Party (SEFP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,0,Excluded,3,24,6.20032,30.20032,2.67465,32.87497,-32.87497,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11639,4600,4557,43,912,4,9
85812,"Duck Frater",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,0,Excluded,5,199,31.0016,230.0016,22.8561,252.8577,4.68603,257.54373,14.95987,272.5036,-272.5036,0,0,0,0,0,,,,,,,,,,,11639,4600,4557,43,912,4,9
85813,"Neil Mackinnon","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,1,Elected,8,412,374.2336,786.2336,10.45545,796.68905,13.25782,809.94687,4.81494,814.76181,41.10269,855.8645,33.91704,889.78154,94.58958,984.37112,,,,,,,,,,,11639,4600,4557,43,912,4,9
85814,"Hannah Steel","Liberal Democrats",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002763,S13002763,"Galashiels and District",1,1,Elected,8,483,98.76224,581.76224,76.8354,658.59764,4.17233,662.76997,4.37206,667.14203,30.00194,697.14397,80.24358,777.38755,218.24401,995.63156,,,,,,,,,,,11639,4600,4557,43,912,4,9
19831,"Neil Richards","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002770,S13002770,"Hawick and Denholm",1,1,Elected,6,309,132.24195,441.24195,10.04834,451.29029,14.59579,465.88608,75.47759,541.36367,138.85558,680.21925,,,,,,,,,,,,,,,7173,3301,3271,30,818,3,6
20100,"Catriona Hamilton","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002770,S13002770,"Hawick and Denholm",1,0,Excluded,5,147,77.30085,224.30085,18.13816,242.43901,70.06216,312.50117,63.27532,375.77649,-375.77649,0,,,,,,,,,,,,,,,7173,3301,3271,30,818,3,6
21756,"Trevor Adams",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002770,S13002770,"Hawick and Denholm",1,0,Excluded,4,114,118.8261,232.8261,20.49606,253.32216,38.43995,291.76211,-291.76211,0,0,0,,,,,,,,,,,,,,,7173,3301,3271,30,818,3,6
22134,"Stuart Marshall",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002770,S13002770,"Hawick and Denholm",1,1,Elected,1,2265,-1447,818,0,818,0,818,0,818,0,818,,,,,,,,,,,,,,,7173,3301,3271,30,818,3,6
22135,"Clair Ramage",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002770,S13002770,"Hawick and Denholm",1,1,Elected,2,316,583.9089,899.9089,-81.9089,818,0,818,0,818,0,818,,,,,,,,,,,,,,,7173,3301,3271,30,818,3,6
85870,"Kay Hughes","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002770,S13002770,"Hawick and Denholm",1,0,Excluded,3,120,68.9958,188.9958,8.97408,197.96988,-197.96988,0,0,0,0,0,,,,,,,,,,,,,,,7173,3301,3271,30,818,3,6
19832,"Mark Rowley","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002766,S13002766,"Mid Berwickshire",1,1,Elected,7,715,127.82627,842.82627,1.48097,844.30724,46.78698,891.09422,28.23396,919.32818,23.03906,942.36724,220.55587,1162.92,,,,,,,,,,,,,8817,4259,4178,81,1045,3,7
20076,"John Greenwell","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002766,S13002766,"Mid Berwickshire",1,1,Elected,1,1213,-168,1045,0,1045,0,1045,0,1045,0,1045,0,1045,,,,,,,,,,,,,8817,4259,4178,81,1045,3,7
21804,"Donald Moffat","Scottish National Party (SNP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002766,S13002766,"Mid Berwickshire",1,1,Elected,1,1079,0,1079,-34,1045,0,1045,0,1045,0,1045,0,1045,,,,,,,,,,,,,8817,4259,4178,81,1045,3,7
85825,"Hamish Goldie-Scot","Scottish Family Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002766,S13002766,"Mid Berwickshire",1,0,Excluded,3,146,2.35433,148.35433,1.2604,149.61473,-149.61473,0,0,0,0,0,0,0,,,,,,,,,,,,,8817,4259,4178,81,1045,3,7
85826,"Yvonne Huggins-Haig","Liberal Democrats",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002766,S13002766,"Mid Berwickshire",1,0,Excluded,6,479,12.32561,491.32561,5.19915,496.52476,22.91302,519.43778,101.43228,620.87006,208.70673,829.57679,-829.57679,0,,,,,,,,,,,,,8817,4259,4178,81,1045,3,7
85827,"Gail Jackson","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002766,S13002766,"Mid Berwickshire",1,0,Excluded,5,292,2.7698,294.7698,14.52611,309.29591,18.8251,328.12101,68.62117,396.74218,-396.74218,0,0,0,,,,,,,,,,,,,8817,4259,4178,81,1045,3,7
85828,"David George Smith","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002766,S13002766,"Mid Berwickshire",1,0,Excluded,4,254,5.12413,259.12413,4.97858,264.10271,8.15755,272.26026,-272.26026,0,0,0,0,0,,,,,,,,,,,,,8817,4259,4178,81,1045,3,7
19833,"Eric Small","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002761,S13002761,"Tweeddale West",1,1,Elected,5,893,1.32849,894.32849,21.09162,915.42011,11.13984,926.55995,411.91313,1338.47,,,,,,,,,,,,,,,,,8517,4887,4829,58,1208,3,6
21687,"Julia Reid","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002761,S13002761,"Tweeddale West",1,0,Excluded,2,312,4.44357,316.44357,-316.44357,0,0,0,0,0,,,,,,,,,,,,,,,,,8517,4887,4829,58,1208,3,6
73626,"Dominic Ashmole","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002761,S13002761,"Tweeddale West",1,0,"Not elected",,792,37.33515,829.33515,75.96983,905.30498,21.44916,926.75414,20.4986,947.25274,,,,,,,,,,,,,,,,,8517,4887,4829,58,1208,3,6
85797,"Drummond Begg","Liberal Democrats",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002761,S13002761,"Tweeddale West",1,1,Elected,3,1100,7.83351,1107.83351,149.74078,1257.57,-49.57429,1208,0,1208,,,,,,,,,,,,,,,,,8517,4887,4829,58,1208,3,6
85798,"John Smith","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002761,S13002761,"Tweeddale West",1,0,Excluded,4,466,0.36648,466.36648,6.04581,472.41229,3.82734,476.23963,-476.23963,0,,,,,,,,,,,,,,,,,8517,4887,4829,58,1208,3,6
85799,"Viv Thomson","Scottish National Party (SNP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002761,S13002761,"Tweeddale West",1,1,Elected,1,1266,-58,1208,0,1208,0,1208,0,1208,,,,,,,,,,,,,,,,,8517,4887,4829,58,1208,3,6
20099,"Barbra Harvie","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002764,S13002764,Selkirkshire,1,0,Excluded,3,222,44.08165,266.08165,2.1504,268.23205,-268.23205,0,,,,,,,,,,,,,,,,,,,8018,4041,4007,34,1002,3,6
21758,"Gordon Edgar",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002764,S13002764,Selkirkshire,1,0,"Not elected",,217,93.19275,310.19275,17.1136,327.30635,44.38785,371.6942,,,,,,,,,,,,,,,,,,,8018,4041,4007,34,1002,3,6
21761,"Scott Redpath","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002764,S13002764,Selkirkshire,1,0,"Not elected",,223,57.69075,280.69075,6.048,286.73875,49.8704,336.60915,,,,,,,,,,,,,,,,,,,8018,4041,4007,34,1002,3,6
21762,"Elaine Thornton-Nicol","Scottish National Party (SNP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002764,S13002764,Selkirkshire,1,1,Elected,4,873,70.70815,943.70815,1.4336,945.14175,128.1028,1073.24,,,,,,,,,,,,,,,,,,,8018,4041,4007,34,1002,3,6
35603,"Caroline Cochrane",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002764,S13002764,Selkirkshire,1,1,Elected,1,1423,-421,1002,0,1002,0,1002,,,,,,,,,,,,,,,,,,,8018,4041,4007,34,1002,3,6
85816,"Leagh Douglas","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002764,S13002764,Selkirkshire,1,1,Elected,1,1049,0,1049,-47,1002,0,1002,,,,,,,,,,,,,,,,,,,8018,4041,4007,34,1002,3,6
20104,"Kevin Ferguson","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002771,S13002771,"Hawick and Hermitage",1,0,Excluded,2,81,20.81544,101.81544,-101.81544,0,0,0,0,0,0,0,,,,,,,,,,,,,,,7070,3077,3045,32,762,3,7
22137,"Watson McAteer",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002771,S13002771,"Hawick and Hermitage",1,1,Elected,1,1477,-715,762,0,762,0,762,0,762,0,762,,,,,,,,,,,,,,,7070,3077,3045,32,762,3,7
85871,"Jane Cox","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002771,S13002771,"Hawick and Hermitage",1,1,Elected,6,560,114.24288,674.24288,6.96816,681.21104,10.96816,692.1792,40.2612,732.4404,171.68864,904.12904,,,,,,,,,,,,,,,7070,3077,3045,32,762,3,7
85872,"Cameron Knox",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002771,S13002771,"Hawick and Hermitage",1,0,Excluded,5,191,331.5948,522.5948,11.80896,534.40376,21.32488,555.72864,45.49056,601.2192,-601.2192,0,,,,,,,,,,,,,,,7070,3077,3045,32,762,3,7
85873,"Robert Leach","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002771,S13002771,"Hawick and Hermitage",1,0,Excluded,3,114,17.42688,131.42688,17.45224,148.87912,-148.87912,0,0,0,0,0,,,,,,,,,,,,,,,7070,3077,3045,32,762,3,7
85874,"Annette Smart","Scottish National Party (SNP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002771,S13002771,"Hawick and Hermitage",1,1,Elected,6,509,56.15328,565.15328,42.77712,607.9304,30.38856,638.31896,33.2612,671.58016,93.86024,765.4404,,,,,,,,,,,,,,,7070,3077,3045,32,762,3,7
85875,"Rosemary Webster","Liberal Democrats",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002771,S13002771,"Hawick and Hermitage",1,0,Excluded,4,113,40.17864,153.17864,9.4204,162.59904,39.80896,202.408,-202.408,0,0,0,,,,,,,,,,,,,,,7070,3077,3045,32,762,3,7
21702,"Robin Tatler",Independent,scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002762,S13002762,"Tweeddale East",1,1,Elected,5,896,33.3925,929.3925,4.17575,933.56825,98.1635,1031.73175,261.9755,1293.71,,,,,,,,,,,,,,,,,9117,4919,4895,24,1224,3,7
72420,"Julie Pirone","Conservative and Unionist Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002762,S13002762,"Tweeddale East",1,1,Elected,5,1102,4.74525,1106.74525,1,1107.74525,40.87875,1148.624,104.703,1253.33,,,,,,,,,,,,,,,,,9117,4919,4895,24,1224,3,7
85805,"Robert Bon","Labour Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002762,S13002762,"Tweeddale East",1,0,Excluded,3,449,32.16225,481.16225,1,482.16225,-482.16225,0,0,0,,,,,,,,,,,,,,,,,9117,4919,4895,24,1224,3,7
85806,"Ellie Clarke","Scottish Green Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002762,S13002762,"Tweeddale East",1,0,"Not elected",,469,135.679,604.679,2.3515,607.0305,111.23575,718.26625,137.357,855.62325,,,,,,,,,,,,,,,,,9117,4919,4895,24,1224,3,7
85807,"Marshall Neil Douglas","Scottish National Party (SNP)",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002762,S13002762,"Tweeddale East",1,1,Elected,1,1485,-261,1224,0,1224,0,1224,0,1224,,,,,,,,,,,,,,,,,9117,4919,4895,24,1224,3,7
85808,"Calum MacEwan Watt","Vanguard Party",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002762,S13002762,"Tweeddale East",1,0,Excluded,2,11,0.87875,11.87875,-11.87875,0,0,0,0,0,,,,,,,,,,,,,,,,,9117,4919,4895,24,1224,3,7
85809,"David Pye","Liberal Democrats",scottish-borders,"The Scottish Borders",local.scottish-borders.2022-05-05,gss-S13002762,S13002762,"Tweeddale East",1,0,Excluded,4,483,23.199,506.199,1,507.199,141.85425,649.05325,-649.05325,0,,,,,,,,,,,,,,,,,9117,4919,4895,24,1224,3,7
20812,"Duncan Anderson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2022-05-05,gss-S13002772,S13002772,"North Isles",1,1,"Not elected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2
20813,"Ryan Thomson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2022-05-05,gss-S13002772,S13002772,"North Isles",1,1,"Not elected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2
20844,"Emma Louise Macdonald",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2022-05-05,gss-S13002773,S13002773,"Shetland North",1,1,"Not elected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3
21022,"Andrea Isabel Manson",Independent,shetland-islands,"Shetland Islands",local.shetland-islands.2022-05-05,gss-S13002773,S13002773,"Shetland North",1,1,"Not elected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3
85241,"Tom Morton","Labour Party",shetland-islands,"Shetland Islands",local.shetland-islands.2022-05-05,gss-S13002773,S13002773,"Shetland North",1,1,"Not elected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3
